phone_number,name,full_address,latitude,longitude,review_count,rating,website,types,city,verified,country,country_corrected,open_info,cluster_type,distance_to_centroid
1,oTENTik Campground,1,48.8072161,-64.2444988,16.0,4.8,1,Campground,Gaspé,False,"Quebec, Canada",Canada,0,108,0.766707089205894
0,Mosque Donation,1,25.2145914,55.3156059,4.0,5.0,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,1,447,0.2922488654463603
0,Al waha al khadhra cafeteria,1,25.3137971,55.6418881,2.0,5.0,0,Restaurant,Sharjah,False,United Arab Emirates,United Arab Emirates,0,426,0.2957336127903039
1,Reliable Insurance Managers,0,46.423669,-129.9427086,32.0,4.4,1,"Auto insurance agency, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,0,136,1.8373848040190202
0,Al Shabab Al Arabi Club Mosque,1,25.2918106,55.3476764,22.0,4.6,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.29370448807899374
1,The Elphinstone Hotel,1,55.6249374,-3.5217751,464.0,4.5,1,"Bar, Hotel, Bed & breakfast, Function room facility, Restaurant",Biggar,True,United Kingdom,United Kingdom,0,475,0.5011065347868011
1,Royal Suite Hotel Apartments,1,24.4745529,54.3790486,50.0,3.9,1,Hotel,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,0,132,0.2750600993676817
1,Ryrie’s Bar,1,55.9458313,-3.2174096,815.0,4.3,1,"Pub, Bar, Restaurant",Edinburgh,True,United Kingdom,United Kingdom,1,97,0.49590823683975827
0,Cemetery Guldental,1,49.8931844,7.8461129,1.0,5.0,1,Cemetery,Guldental,False,Germany,Germany,0,190,0.3165567692691549
1,Dubai International Academy (DIA) Emirates Hills – KG1,1,25.0663787,55.1620008,8.0,4.0,1,"Primary school, School",Dubai,True,United Arab Emirates,United Arab Emirates,1,14,0.2889516525581215
1,City Seasons Dubai Hotel,1,25.2564617,55.3350026,803.0,4.0,1,Hotel,Dubai,True,United Arab Emirates,United Arab Emirates,0,132,0.29304923479517175
0,Top Trust Laundry,1,25.2850768,55.3889898,11.0,4.0,0,Laundry service,Dubai,True,United Arab Emirates,United Arab Emirates,1,118,0.29382237036951
0,Cemetery Blaumhöfen,1,50.5271536,7.841263799999999,1.0,5.0,1,Cemetery,Niedersayn,False,Germany,Germany,0,190,0.31357311844224955
1,LuLu Supermarket - Karama,1,25.2431533,55.3040472,1000.0,4.1,1,"Hypermarket, Appliance store, Cell phone store, Clothing store, Fashion accessories store, Fruit and vegetable store, Indian grocery store, Kitchen supply store, Supermarket, Toy store",Dubai,True,United Arab Emirates,United Arab Emirates,1,418,0.29265809044772423
1,Tabarek Medical Center / Dental Clinic,1,25.3449661,55.388143,147.0,4.9,1,"Dentist, Cosmetic dentist, Dental clinic",Sharjah,True,United Arab Emirates,United Arab Emirates,1,486,0.29480844984465
1,Taytay Tiangge,1,25.270627,55.3186126,45.0,4.0,0,Department store,Dubai,True,United Arab Emirates,United Arab Emirates,1,277,0.29319331388052594
1,Courtyard Bar Hamilton,1,55.776254,-4.0352953,203.0,4.5,0,Pub,Hamilton,True,United Kingdom,United Kingdom,1,97,0.510112519451009
0,uh,1,25.3837347,55.4197657,32.0,4.4,0,Book store,Sharjah,False,United Arab Emirates,United Arab Emirates,0,20,0.2956256571394252
0,Bin Omair Mosque مسجد بن عميرal tawar masjid,1,25.2503346,55.4012028,40.0,4.8,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.2933160233995028
1,Polar Ukay,1,25.2647522,55.3155076,3.0,4.7,1,Clothing store,Dubai,True,United Arab Emirates,United Arab Emirates,1,418,0.29307891553750226
1,Wassalon Regenboog,1,52.3550877,4.8885873,20.0,4.4,0,Laundry service,Amsterdam,False,Netherlands,Netherlands,1,118,0.3577541004636252
0,Rasheed Mosque,1,25.2821192,55.336626,6.0,5.0,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.29348297490601616
1,Delite General Trading LLC,1,25.2947922,55.4004076,1.0,1.0,0,Title company,Dubai,False,United Arab Emirates,United Arab Emirates,1,446,0.2940467033311413
0,Kabayan Travel & Tourism Satwa,1,25.2302795,55.2719717,13.0,2.8,1,Travel agency,Dubai,False,United Arab Emirates,United Arab Emirates,1,13,0.29226867069059226
0,Drumchapel Station,1,55.904869,-4.362916,1.0,4.0,0,Bus station,Glasgow,True,United Kingdom,United Kingdom,0,492,0.5158773695718936
1,Roxxy Club,1,25.2628418,55.2965757,53.0,4.9,1,"Night club, Bar, Disco club, Club",Dubai,True,United Arab Emirates,United Arab Emirates,1,207,0.2929431472690286
1,MySyara Car Wash - Dubai Media City,1,25.0978283,55.1568706,4.0,5.0,1,"Car wash, Auto restoration service, Car repair and maintenance service, Mechanic",Dubai,False,United Arab Emirates,United Arab Emirates,1,56,0.2894456384254521
1,Blue bird restaurant,1,23.6600888,53.7283124,2.0,5.0,0,Restaurant,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,1,426,0.2583504344008094
1,JJH Schilderwerken & Onderhoud,1,52.1194769,5.183987699999999,4.0,5.0,1,Painter,Bilthoven,True,Netherlands,Netherlands,1,81,0.3532539909094569
0,Mosque,1,25.2667209,55.3099766,61.0,4.7,0,Mosque,Dubai,True,United Arab Emirates,United Arab Emirates,1,447,0.2930810699706948
1,هلال الغربية للتجارة. Western crescent trading,1,23.6601986,53.7251854,32.0,4.4,0,Building materials store,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,0,225,0.25833860645428985
1,Pantheon Bookstore - books also in English,1,52.3699646,4.9005836,72.0,4.6,1,Book store,Amsterdam,True,Netherlands,Netherlands,1,20,0.35751066901309897
1,Chances Casino Terrace,1,54.5158229,-128.5755782,309.0,3.7,1,"Casino, Bingo hall, Pub",Terrace,True,"BC, Canada",Canada,1,88,1.8468294059998234
1,Memorial Art Gallery,1,43.1576109,-77.5881793,1000.0,4.8,1,"Art museum, Tourist attraction",Rochester,True,NY,USA,1,145,0.9376355903100858
1,Juwelier Czaja,1,50.1157322,8.6865522,122.0,4.9,1,"Jeweler, Goldsmith, Jewelry designer, Watch store",Frankfurt,True,Germany,Germany,1,92,0.3013947059166882
1,1971 - Design Space,1,25.346368,55.3787333,89.0,4.5,1,"Museum, Tourist attraction",Sharjah,True,United Arab Emirates,United Arab Emirates,1,82,0.294779456834531
1,Russian Orthodox Church,1,25.3502864,55.4042809,870.0,4.7,1,"Russian Orthodox church, Tourist attraction",Sharjah,True,United Arab Emirates,United Arab Emirates,1,201,0.29498616547181805
1,Grandiose Supermarket - Jumeirah 2,1,25.2042867,55.2451827,322.0,4.3,1,"Supermarket, Grocery store",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.2916913338980589
1,Mimslyn Inn,1,38.6643439,-78.46674999999999,450.0,4.2,1,"Hotel, Conference center, Retreat center, Travel",Luray,True,VA,USA,0,132,0.9306188946354637
0,"Barkat Deira Technical Services - AC Installation, Cold Storage Room works & Building Renovation Works",1,25.2723616,55.3136411,7.0,5.0,1,"Plumber, Carpenter, Cold storage facility, Curtain supplier and maker, Electrician, Flooring contractor, Gypsum product supplier, Painter, Construction and maintenance office",Dubai,True,United Arab Emirates,United Arab Emirates,1,118,0.2931946638622372
1,VET Veterinary Clinic,1,25.1134916,55.1939812,358.0,4.2,1,"Veterinarian, Emergency veterinarian service, Pet adoption service, Pet groomer, Pet store, Veterans center",Dubai,True,United Arab Emirates,United Arab Emirates,1,180,0.2899068268183103
1,Dukes Bar,1,55.8670125,-4.2921946,376.0,4.5,0,"Pub, Restaurant",Glasgow,True,United Kingdom,United Kingdom,1,97,0.5146282555274501
0,Civil Defence Station,1,25.2023115,55.2845982,4.0,5.0,0,Fire station,Dubai,False,United Arab Emirates,United Arab Emirates,0,50,0.29187460552047295
1,Scratch Bakery,1,37.0843129,-76.4880419,261.0,3.8,1,"Bakery, Cake shop, Wedding bakery",Newport News,True,VA,USA,1,445,0.8907451438684685
1,Van Ettekoven Rietdekkers,1,52.1140048,5.1465513,1.0,5.0,0,Roofing contractor,Utrecht,False,Netherlands,Netherlands,0,338,0.3539143005144033
1,Marina Vet,1,25.0850285,55.1488691,25.0,4.1,1,Veterinarian,Dubai,True,United Arab Emirates,United Arab Emirates,1,180,0.28918995917775
0,S R F Travel Agency,1,25.2734012,55.3126318,1.0,5.0,1,Travel agency,Dubai,True,United Arab Emirates,United Arab Emirates,1,13,0.29320632760033793
1,Yalla! Bowling,1,25.3163432,55.4553245,54.0,3.4,1,Bowling alley,Sharjah,True,United Arab Emirates,United Arab Emirates,1,333,0.2947105078306997
0,Abu Hail Park,1,25.2800207,55.3456316,916.0,4.3,1,Park,Dubai,False,United Arab Emirates,United Arab Emirates,1,181,0.2934980116890036
1,Smart Police Station - SPS - D3,1,25.1873015,55.2975743,32.0,4.4,0,State police,Dubai,False,United Arab Emirates,United Arab Emirates,1,50,0.2916974810836982
1,Al Diyafah High School,1,25.290104,55.3743958,121.0,3.8,1,"High school, Elementary school, Middle school",Dubai,True,United Arab Emirates,United Arab Emirates,1,288,0.2938243461825197
1,Dr Jasna's Ayurveda Clinic & Treatment Center Dubai,1,25.2859577,55.3517589,171.0,5.0,1,"Doctor, Ayurvedic clinic, Herbalist, Hospital, Medical clinic",Dubai,True,United Arab Emirates,United Arab Emirates,1,170,0.293630192938979
1,"De Vrolijke Vis, Voor Zorgeloos Aquarium Onderhoud!",1,53.2305106,6.5812159,1.0,5.0,1,Aquarium,Groningen,True,Netherlands,Netherlands,1,84,0.32655757626825793
1,Evangelische Boekhandel Bijbel-In,1,52.2253375,5.1724233,41.0,4.1,1,"Christian book store, Book store, Childrens book store, Gift shop, Religious book store",Hilversum,True,Netherlands,Netherlands,1,357,0.3531761719236586
1,The other side,1,51.9209743,6.534735899999999,40.0,3.9,1,Campground,Aalten,False,Netherlands,Netherlands,0,108,0.3305592805815728
1,8 Keyz Vehicles Registration Services,1,25.276728,55.3481381,1.0,4.0,1,Insurance agency,Dubai,True,United Arab Emirates,United Arab Emirates,0,267,0.2934573780561636
1,W2,1,55.875274,-4.2945191,22.0,4.4,1,Clothing store,Glasgow,True,United Kingdom,United Kingdom,1,418,0.514672045836872
1,Hamriyah Port - Fishermen's Port,1,25.3065188,55.3364656,32.0,4.4,1,"State police, Civil police",Dubai,True,United Arab Emirates,United Arab Emirates,1,50,0.2938860916517143
1,Cars Under 3000,1,51.5972496,0.5785151,948.0,4.8,1,"Used car dealer, Car dealer, Used truck dealer",Rayleigh,True,United Kingdom,United Kingdom,1,8,0.4340960257519831
1,Mazda Parts Dealer - Galadari Automobiles Company LLC,1,25.3833532,55.4664368,24.0,4.2,0,"Auto parts store, Car battery store, Mazda dealer",Ajman,True,United Arab Emirates,United Arab Emirates,1,26,0.29588024637676336
1,Al Buldan Drug Store,1,25.2970648,55.3887912,4.0,5.0,1,Medical supply store,Dubai,False,United Arab Emirates,United Arab Emirates,1,170,0.29401955845143074
1,GPI 00 RAK - AL NAEEM PHARMACY,1,23.424076,53.847818,4.0,4.8,1,Pharmacy,Abu Dhabi,False,United Arab Emirates,United Arab Emirates,1,415,0.25490431846889366
1,Al Ghubaiba parking مواقف الغبيبة,1,25.2635339,55.2905602,46.0,4.3,0,Parking lot,Dubai,False,United Arab Emirates,United Arab Emirates,0,226,0.2929215981558528
1,Highspeed Electronics LLC (TIANDY Distributors),1,25.2730716,55.3084337,32.0,4.4,0,Electronics store,Dubai,True,United Arab Emirates,United Arab Emirates,1,17,0.29317777359856284
1,Transoceanic Travel,1,40.8023783,-74.1233386,18.0,4.9,0,Travel agency,Lyndhurst,True,NJ,USA,1,13,0.8674559449031887
1,Hotel Plaza Frankfurt,1,50.1025589,8.663341299999999,522.0,4.0,1,"Hotel, Bed & breakfast",Frankfurt,True,Germany,Germany,0,132,0.30184962981796837
1,Care & Accuracy Auto Maint L.L.C,1,25.3024082,55.6240566,32.0,4.4,0,Auto repair shop,Sharjah,True,United Arab Emirates,United Arab Emirates,1,260,0.29544286636019573
1,Jewelebrate Jewellery,1,25.2737112,55.2999215,9.0,4.8,1,Jeweler,Dubai,True,United Arab Emirates,United Arab Emirates,1,92,0.29314159262122363
1,ADCB ATM - Sharjah Co-op Society - Muwailah 2,1,25.3099463,55.4560678,11.0,4.5,1,ATM,Sharjah,True,United Arab Emirates,United Arab Emirates,1,168,0.2946089959706842
0,بنك الامارات الاسلامي | Emirates Islamic Bank,1,25.2065774,55.4255104,42.0,2.3,0,Bank,Dubai,False,United Arab Emirates,United Arab Emirates,1,203,0.2927292597473862
1,Al Ahali Pharmacy - More Than Just Medicine,1,25.2912089,55.3264725,8.0,4.9,1,Pharmacy,Dubai,True,United Arab Emirates,United Arab Emirates,1,415,0.29357747298749515
1,Eric Roofing,0,33.6613328,-81.20098089999999,32.0,4.4,1,"Roofing contractor, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,338,0.9611958652294093
0,"Lumberton, NC",1,34.6177845,-79.0058332,2.0,5.0,0,Bus stop,Lumberton,True,NC,USA,0,66,0.925804216814171
1,"Elektro in pogrebne storitve Usar, Vlado Usar s.p.",1,46.345192,15.175801,2.0,5.0,1,Funeral home,Velenje,True,Slovenia,Slovenia,1,174,0.23338445731360655
1,"Onspot Painting Services - Best Villa, House, Office, Studio Commercial & Industrial Painting Services in Dubai",1,25.2547846,55.3057769,52.0,4.8,1,"Painter, Flooring contractor, Interior Decorator, Interior designer, Painting",Dubai,True,United Arab Emirates,United Arab Emirates,1,81,0.29286025765770307
1,Cockatoo Birds Trading LLC,1,25.2301206,55.2722413,10.0,3.3,0,Pet store,Dubai,False,United Arab Emirates,United Arab Emirates,1,390,0.29226751455260636
1,City of Rocks National Reserve,1,42.0727057,-113.7037854,878.0,4.8,1,"National reserve, Tourist attraction",Almo,False,ID,USA,1,431,1.5447551658666574
1,Tous Les Jours Bakery Cafe Ellicott City,1,39.2784118,-76.834775,981.0,4.6,1,"Bakery, Cafe, Cake shop, Dessert shop, Restaurant",Ellicott City,True,MD,USA,1,426,0.905632861208342
1,Bin Habib Pharmacy,1,25.2722788,55.3162892,32.0,4.4,0,Pharmacy,Dubai,False,United Arab Emirates,United Arab Emirates,0,415,0.2932078720036526
1,Novo Pharmacy - Najmat Sahara Al Jadeeda,1,25.3010523,55.3761093,4.0,4.3,0,Pharmacy,Sharjah,True,United Arab Emirates,United Arab Emirates,1,415,0.29401501235508487
1,Joplin City Hall,1,37.085286,-94.5136133,54.0,4.0,1,"City Hall, City government office",Joplin,True,MO,USA,1,434,1.1998691950980906
1,Falconcity City Hall,1,25.0996609,55.3354793,20.0,4.4,1,City Hall,Dubai,False,United Arab Emirates,United Arab Emirates,0,434,0.2904574649348064
1,ENOC | Marine Station 1607 | Al Hamriya port,1,25.3048672,55.337843,32.0,4.4,1,"Gas station, Boat builders, Convenience store",Sharjah,True,United Arab Emirates,United Arab Emirates,1,492,0.29386634100387504
1,Hop-On Hop-Off Stop: Goethe Haus (Frankfurt Sightseeing),1,50.1118144,8.6813015,11.0,4.1,1,Travel agency,Frankfurt,False,Germany,Germany,0,13,0.3015024449771139
0,Alliance Laundry (Netherlands) Bv,1,52.3080209,4.9418203,32.0,4.4,0,Laundry,Amsterdam,False,Netherlands,Netherlands,0,118,0.3569497488366564
0,مسجد | Mosque,1,25.3316424,55.4106718,7.0,5.0,0,Mosque,Sharjah,False,United Arab Emirates,United Arab Emirates,0,447,0.2947133847686303
1,Flash Casino Beverwijk,1,52.4812428,4.653973199999999,24.0,3.7,1,"Casino, Amusement center, Gambling house",Beverwijk,True,Netherlands,Netherlands,1,88,0.36151270329278123
1,Short and Tall,1,52.2159209,5.1729289,2.0,5.0,1,"Furniture store, Antique store, Store",Hilversum,True,Netherlands,Netherlands,0,61,0.3531917275736967
0,Secret beach dubai,1,25.2052533,55.2326106,60.0,4.5,0,Tourist attraction,Dubai,False,United Arab Emirates,United Arab Emirates,1,107,0.29163877577956576
1,Veenstra Totaalonderhoud,1,52.0559024,5.1078829,34.0,4.6,0,"Roofing contractor, Building consultant, Carpenter, Contractor, Sunblind supplier",Utrecht,True,Netherlands,Netherlands,1,338,0.3547372709276401
0,Sheikh Abdul karim Tattan Mosque,1,25.2774501,55.3234664,5.0,4.0,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,0,447,0.2933330557775001
1,Kirche in Aktion eV,1,50.1099072,8.6644665,7.0,4.1,1,Church,Frankfurt,True,Germany,Germany,1,188,0.30179301090691774
0,"Al Qusais, Police Station",1,25.2648253,55.3920448,5.0,4.8,0,Bus stop,Dubai,True,United Arab Emirates,United Arab Emirates,0,66,0.29350446693797516
1,Lifestyle Fine Jewelry - Gold Centre Kiosk,1,25.2710991,55.2978658,14.0,4.7,1,Jewelry store,Dubai,True,United Arab Emirates,United Arab Emirates,1,432,0.29308703055368285
1,Cars For Sale,1,40.033991,-75.023716,58.0,4.7,1,"Used car dealer, Acura dealer, Cadillac dealer, Chevrolet dealer, Chrysler dealer, Honda dealer, Infiniti dealer, Lexus dealer, Lincoln dealer, Nissan dealer",Philadelphia,False,PA,USA,1,179,0.8786652113871419
1,Laundry Beheer B.V.,1,52.3706785,4.8906874,32.0,4.4,0,Cleaning service,Amsterdam,False,Netherlands,Netherlands,0,213,0.3576799954552815
1,Leonardo Hotel Frankfurt City Center,1,50.1067431,8.6659394,1000.0,3.9,1,Hotel,Frankfurt,True,Germany,Germany,0,132,0.3017847437950782
1,maica-domnului.de,1,50.1102955,8.657582399999999,1.0,5.0,1,Orthodox church,Frankfurt,False,Germany,Germany,0,201,0.3019058186614644
1,EPPCO | 5 | Garhoud,1,25.2460278,55.33875,41.0,3.4,1,"Convenience store, Gas station, Fast food restaurant, Food court",Dubai,True,United Arab Emirates,United Arab Emirates,1,427,0.29289725422730994
1,أنيس الموسوي لتجارة السيارات المستعملة وقطع غيارها,1,25.3474637,55.6421726,32.0,4.4,0,Used car dealer,Sharjah,False,United Arab Emirates,United Arab Emirates,0,8,0.29628957825092594
1,Bruna Emiclaer,1,52.1851626,5.3977977,207.0,4.0,1,"Book store, Comic book store, Gift shop, Office supply store, Tobacco shop",Amersfoort,True,Netherlands,Netherlands,1,20,0.3493914473405617
1,Vyek,1,50.39725,30.530454,18.0,4.6,0,Funeral home,Kyiv,True,Ukraine,Ukraine,1,174,0.12552462831040453
1,Streetwood Furniture.,1,52.0890038,5.2822784,32.0,4.4,0,Furniture store,Zeist,False,Netherlands,Netherlands,1,61,0.35164072577054833
0,Restroom,1,25.2671596,55.2889669,32.0,4.4,0,Museum,Dubai,False,United Arab Emirates,United Arab Emirates,0,82,0.29297293538431385
1,Feldman Chevrolet of Highland,1,42.6373618,-83.663206,1000.0,4.6,1,Chevrolet dealer,Highland Charter Twp,True,MI,USA,1,283,1.0361406978738252
1,Hamdan Bin Rashid Cancer Hospital,1,25.2121389,55.3250278,2.0,5.0,0,Hospital,Dubai,False,United Arab Emirates,United Arab Emirates,0,7,0.2922603600527302
1,Kath. Pfarrei Spanischsprachige Gemeinde,1,50.1167474,8.7028834,32.0,4.4,1,Catholic church,Frankfurt,False,Germany,Germany,0,201,0.301117140229948
1,Jordanian kitchen restaurant and sweets sharjah,1,25.3027225,55.3676923,7.0,2.4,0,Restaurant,Sharjah,True,United Arab Emirates,United Arab Emirates,1,426,0.29399593923536754
1,Maskara Face Painting,0,24.222142,47.39275,22.0,5.0,0,"Artist, Artistic handicrafts, Service establishment, Painting, Party planner",Dubai,True,United Arab Emirates,United Arab Emirates,1,57,0.26390283106471085
1,M Alsuwaidi Auto performance,1,25.2314289,55.5534312,44.0,4.7,0,Tuning automobile,Dubai,True,United Arab Emirates,United Arab Emirates,1,56,0.2938665810074273
1,Crosbie Matthew Funeral Directors Ltd & Memorials,1,56.1970655,-3.1669868,2.0,4.5,1,"Funeral home, Funeral director, Monument maker, Stone supplier",Glenrothes,True,United Kingdom,United Kingdom,1,174,0.495161565446587
0,Dangelmayer & Seemann GmbH,1,50.1105102,8.6787216,32.0,4.4,0,Office space rental agency,Frankfurt,False,Germany,Germany,0,39,0.3015521853078676
1,Chicking DCC,1,25.2520338,55.3329154,47.0,2.5,1,"Chicken restaurant, Chicken shop, Chicken wings restaurant, Fast food restaurant, Pizza delivery, Pizza Takeout, Restaurant",Dubai,True,United Arab Emirates,United Arab Emirates,1,130,0.29296439349095443
1,Audio Gear Electronics Trading LLC.,1,25.2717485,55.3145119,12.0,3.9,1,Electronics store,Dubai,False,United Arab Emirates,United Arab Emirates,1,17,0.29318930310608116
0,RTA parking - 318C,1,25.2405692,55.3046008,1.0,3.0,0,Parking lot,Dubai,False,United Arab Emirates,United Arab Emirates,1,226,0.29261833939524656
0,Specialist Internal Medicine,1,25.4022731,55.4938904,1.0,5.0,0,Hospital,Ajman,False,United Arab Emirates,United Arab Emirates,1,7,0.2963471926168333
1,Bissan Medical Center مركز بيسان الطبي B.M.C,1,25.3414961,55.3857335,187.0,4.6,0,"Dentist, Cosmetic dentist, Dental radiology, Medical Center, Dermatologist, Laboratory, Medical laboratory, Pediatric dentist, Skin care clinic, Urologist",Sharjah,True,United Arab Emirates,United Arab Emirates,1,486,0.29473765697855114
1,AL MUSTAQBALCAR RENTAL (AJMAN) المستقبل لتأجير السيارات والحافلات عجمان,1,25.3883297,55.4544297,32.0,4.4,1,Car rental agency,Ajman,True,United Arab Emirates,United Arab Emirates,1,213,0.29589519650525975
1,The Library Center,1,37.1302545,-93.298375,388.0,4.7,1,"Public library, Wi-Fi spot",Springfield,True,MO,USA,1,248,1.179066019612205
1,Swedish History Museum,1,59.334772,18.0909615,1000.0,4.4,1,"History museum, Tourist attraction",Stockholm,True,Sweden,Sweden,1,186,0.1432407389150204
1,Public Library Foundation Waddinxveen,1,52.0417835,4.6514253,18.0,4.6,0,Library,Waddinxveen,True,Netherlands,Netherlands,1,248,0.36264702146487976
0,Murtaza hardware,1,25.2702607,55.3061311,32.0,4.4,0,Hardware store,Dubai,False,United Arab Emirates,United Arab Emirates,0,165,0.2931185512800214
1,Big Meadows Lodge,1,38.5296269,-78.4409869,1000.0,4.2,1,"Hotel, Lodge, Wedding venue",Stanley,True,VA,USA,0,132,0.9296294465060053
0,Magic Planet City Centre Mirdif South,1,25.2164305,55.406005,323.0,4.1,1,"Amusement park, Amusement center, Children's amusement center, Video arcade",Dubai,True,United Arab Emirates,United Arab Emirates,1,22,0.29278247441644734
1,MealsmartBD,0,24.3795918,88.6061601,32.0,4.4,0,"Delivery Restaurant, Service establishment",Dubai,True,United Arab Emirates,United Arab Emirates,1,23,0.7212872927591528
1,مسجد البريد المركزي | Central Post Office Mosque,1,25.3520986,55.3906551,24.0,4.5,0,Mosque,Sharjah,False,United Arab Emirates,United Arab Emirates,0,447,0.2949404161558286
1,Ruby Woo Boutique - Shawlands,1,55.8294525,-4.2799865,54.0,4.8,1,"Clothing store, Bag shop, Boutique, Candle store, Dress store, Gift shop, Jewelry store, Shoe store, Sunglasses store, Women's clothing store",Glasgow,True,United Kingdom,United Kingdom,1,418,0.5144010532281428
1,Ribet S.R.L.,1,-30.4001715,-56.467639,1.0,5.0,0,Funeral home,Artigas,False,"Artigas Department, Uruguay",Uruguay,1,174,0.7798620114770514
1,Wonder Star Tourism,1,25.2744537,55.308914,22.0,4.9,1,"Tourist attraction, Balloon ride tour agency, Boat tour agency, Helicopter tour agency, Tour agency, Tour operator, Tourist information center",Dubai,True,United Arab Emirates,United Arab Emirates,1,209,0.2932033083933353
1,On the Go Service - Dubai Police,1,25.2393395,55.2711476,32.0,4.4,1,"State police, Civil police",Dubai,True,United Arab Emirates,United Arab Emirates,0,50,0.2924142978337327
1,Shift Car Rental - Sharjah,1,25.3483857,55.4766973,23.0,4.1,1,Car rental agency,Sharjah,True,United Arab Emirates,United Arab Emirates,1,213,0.2953601610559913
1,Cancer Research UK,1,55.0697202,-3.6123847,5.0,4.6,1,"Thrift store, Charity, Children's clothing store, Home goods store, Men's clothing store, Non-profit organization, Second hand store, Volunteer organization, Women's clothing store",Dumfries,True,United Kingdom,United Kingdom,1,153,0.5026417806010699
1,Albulus Advisors Germany GmbH,1,50.1127405,8.6769609,32.0,4.4,1,Real estate agency,Frankfurt,False,Germany,Germany,0,42,0.30157005937870135
0,Badriya Kazim Mosque,1,25.2649883,55.4201987,4.0,5.0,0,Mosque,Dubai,False,United Arab Emirates,United Arab Emirates,1,447,0.2936646275649054
1,Fins And Tails Pets,1,25.2775676,55.3504861,26.0,3.9,0,Pet store,Dubai,True,United Arab Emirates,United Arab Emirates,1,390,0.29348427416676126
1,Premium care medicine drug store,1,25.2787372,55.3879499,32.0,4.4,0,Drug store,Dubai,False,United Arab Emirates,United Arab Emirates,1,363,0.29371171851060224
0,AL SUMAITI GYM,1,25.2743105,55.310024,4.0,4.5,0,Gym,Dubai,True,United Arab Emirates,United Arab Emirates,1,99,0.2932070412582898
1,Flair Interiors,1,42.2592581,-85.5879547,5.0,5.0,1,"Furniture store, Window treatment store, Home goods store, Interior designer",Kalamazoo,True,MI,USA,1,61,1.0666752511745998
1,مطعم مكبوس حاشي Makbous Hashy Restaurant,1,23.6600366,53.7025453,96.0,4.5,0,Restaurant,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,1,426,0.2582371225672266
0,Circle K/Greyhound Station,1,34.923753999999995,-110.146582,32.0,4.4,0,Bus station,Holbrook,True,AZ,USA,0,492,1.4653908317518325
1,Alrashid boxes and plastic products,1,25.2875602,55.3857674,2.0,4.0,1,Museum,Dubai,True,United Arab Emirates,United Arab Emirates,1,82,0.29384550324342035
1,Golden Triangle Restaurant,1,24.0347647,53.8892536,418.0,3.9,0,Restaurant,Abu Dhabi,True,United Arab Emirates,United Arab Emirates,1,426,0.2653874538008103
1,LIVE WORLD ELECTRONICS TRADING LLC,1,25.2633197,55.3185914,1.0,3.0,0,Electronics store,Dubai,True,United Arab Emirates,United Arab Emirates,1,17,0.2930721846530155
1,The Argyle and Cellar Bar,1,55.938226,-3.1916413,391.0,4.4,1,Pub,Edinburgh,True,United Kingdom,United Kingdom,1,97,0.49545522553340504
1,Book Nook,1,33.8122791,-84.3070233,1000.0,4.5,1,"Book store, Comic book store, Gift shop, Novelty store, Toy store, Used book store, Video game store",Decatur,True,GA,USA,1,20,1.0152644310025147
1,Comfort Inn & Suites,1,38.4261741,-78.8489532,255.0,4.5,1,Hotel,Harrisonburg,True,VA,USA,0,132,0.9361365904704217
0,The dabarkads club,1,25.2607611,55.3229887,15.0,4.0,0,Disco club,Dubai,False,United Arab Emirates,United Arab Emirates,1,32,0.2930540640519149
1,Waterway Investments GmbH,1,50.1135747,8.6780939,32.0,4.4,1,Real estate consultant,Frankfurt,True,Germany,Germany,0,42,0.30154686958168286
1,Bakery,1,37.4460534,25.3280556,105.0,4.7,0,Bakery,Μύκονος,True,Greece,Greece,1,445,0.3100585559239661
1,Enterprise Rent-A-Car,1,38.7328763,-120.8247875,140.0,4.1,1,"Car rental agency, Van rental agency",Placerville,True,CA,USA,1,213,1.6583795662624947
0,The Green Planet,1,25.2065344,55.2606295,1000.0,4.4,1,Tourist attraction,Dubai,True,United Arab Emirates,United Arab Emirates,1,107,0.29181305460488055
1,Funky Lanes Bowling Centre,1,25.235156,55.436077,5.0,4.2,0,Bowling alley,Dubai,False,United Arab Emirates,United Arab Emirates,0,333,0.2932608768801278
1,OurCar - Car Sales,1,53.4586266,0.0736967999999999,145.0,5.0,1,Used car dealer,Louth,True,United Kingdom,United Kingdom,1,8,0.43936675404075626
1,Primera,1,52.1557164,5.1761521,38.0,4.3,1,"Book store, Tobacco shop, Cigar shop, Event ticket seller, Gift shop, Lottery retailer, Newsstand, Vaporizer store",Maartensdijk,True,Netherlands,Netherlands,1,0,0.3532931386635348
